# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP
1980-01-12 07:30	0.4	-14.05	95.18631680780811	0.5	0.0	0.4	2.4135348465434467	3.4530751620334366	0.10945750012204444
1980-01-13 07:30	0.0	-8.6	86.8589416995906	6.9	0.0	0.0	5.841086396153278	0.0	0.21626343766445502
1980-01-14 07:30	0.0	-9.55	89.15545348897267	6.8	0.0	0.0	5.849154682965063	0.0	0.1503822235903124
1980-01-15 07:30	0.0	-8.7	84.81086552776694	6.8	0.0	0.0	5.912490919768197	0.0	0.23477978534385294
1980-01-16 07:30	1.06	-10.4	96.81730952657311	0.0	0.0	1.06	2.2690278249463485	3.890224363374054	0.11908290519987051
1980-01-17 07:30	0.0	-9.05	96.16091197709528	5.6	0.0	0.0	5.384910501829882	0.5499978939217063	0.07481647473478496
1980-01-18 07:30	0.0	-6.3	91.05652593720514	6.8	0.0	0.0	6.1154162072838805	0.0	0.14192616147893827
1980-01-19 07:30	0.0	-3.95	92.08598358983689	7.2	0.0	0.0	6.411852490917054	0.0	0.14000278620274195
1980-01-20 07:30	0.0	-5.15	95.93228013898276	1.8	0.0	0.0	3.4262273650698893	2.974482368537584	0.18449007268349013
1980-01-21 07:30	4.33	-4.1	93.90639542543136	6.0	0.0	4.33	5.879064394958723	0.573887878719503	0.1489731189764803
1980-01-22 07:30	4.47	-2.85	99.00444911956046	0.0	0.0	4.47	2.4806001808071882	4.077403574407263	0.13218882349022076
1980-01-23 07:30	7.67	-2.1	98.91416088034686	0.0	0.0	7.67	2.5197492186201007	4.106235254530804	0.15830934901590943
1980-01-24 07:30	2.51	-1.75	99.07485866711679	0.0	0.03137499999999989	2.478625	2.559997313821377	4.134896464119411	0.25504608301921133
