# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1990-05-28 07:30	15.050936226789666	127.64722051832005	1.85208320625	1.8520843467273047	61.61136580095408
1990-05-29 07:30	15.050936226789666	173.37261919198912	0.926041603125	0.9260421733636524	27.47744970673571
1990-05-30 07:30	15.050936226789666	198.450962004939	0.4630208015625	0.4630210866818262	9.433211816771646
1990-05-31 07:30	15.050936226789666	177.73961275837988	0.23151040078125	0.2315105433409131	6.93220178346305
1990-06-01 07:30	15.799406660430348	163.32097889027537	0.115755200390625	0.11575527167045654	3.8479385971379307
1990-06-02 07:30	15.799406660430348	102.46993486156684	0.0578776001953125	0.05787763583522827	2.480792842142165
1990-06-03 07:30	15.799406660430348	67.70013106801962	0.02893880009765625	0.028938817917614136	2.2526106456793555
1990-06-04 07:30	15.799406660430348	47.498249651924105	0.014469400048828124	0.014469408958807068	1.877205245285936
1990-06-05 07:30	15.799406660430348	0.0	0.0	4.454989472021329E-9	1.877205245285936
1990-06-06 07:30	15.799406660430348	0.0	0.0	2.2274947360106644E-9	1.877205245285936
1990-06-07 07:30	15.799406660430348	60.8438140950297	44.09034455002441	44.09034455113816	1.8141912966242442
1990-06-08 07:30	15.799406660430348	102.548402612634	22.045172275012206	22.04517227556908	1.3816481755575134
1990-06-09 07:30	15.799406660430348	120.61533611349319	11.022586137506103	11.02258613778454	59.723435062064326
1990-06-10 07:30	15.799406660430348	171.32409637549563	5.5112930687530515	5.51129306889227	36.76200206173099
1990-06-11 07:30	15.799406660430348	228.0228958548055	2.7556465343765257	2.755646534446135	0.6332040431923076
1990-06-12 07:30	15.799406660430348	195.73120836520397	1.3778232671882629	1.3778232672230675	0.14664975479177683
1990-06-13 07:30	15.799406660430348	168.07684681376912	0.6889116335941314	0.6889116336115337	0.05999444539834335
1990-06-14 07:30	15.799406660430348	101.92241313791696	0.3444558167970657	0.34445581680576687	0.033120142591429175
1990-06-15 07:30	15.799406660430348	66.239243607868	0.17222790839853286	0.17222790840288343	29.636543134723425
1990-06-16 07:30	15.799406660430348	43.18083257636552	0.08611395419926643	0.08611395420144172	26.6044367972538
1990-06-17 07:30	15.799406660430348	0.0	0.0	1.0876439140677072E-12	26.6044367972538
1990-06-18 07:30	15.799406660430348	37.03737679624926	23.806168077099635	23.80616807710018	26.077545198629345
1990-06-19 07:30	15.799406660430348	67.80384317442632	11.903084038549817	11.90308403855009	52.73347982420302
1990-06-20 07:30	15.799406660430348	88.12704390647716	5.951542019274909	5.951542019275045	49.179437737050776
1990-06-21 07:30	15.799406660430348	115.24535391111058	2.9757710096374543	2.9757710096375223	82.49585182594019
1990-06-22 07:30	15.799406660430348	160.47094050413816	1.4878855048187272	1.4878855048187611	62.74119076252075
1990-06-23 07:30	15.799406660430348	192.38920167927063	0.7439427524093636	0.7439427524093806	37.208284011829484
1990-06-24 07:30	15.799406660430348	180.3394836254088	0.3719713762046818	0.3719713762046903	16.573904541330684
1990-06-25 07:30	15.799406660430348	143.33884760302024	0.1859856881023409	0.18598568810234514	7.513690687990211
1990-06-26 07:30	15.799406660430348	110.87559403643671	0.09299284405117045	0.09299284405117257	5.821864940187844
1990-06-27 07:30	15.799406660430348	56.425155381396316	0.046496422025585224	0.046496422025586286	12.529815758791528
1990-06-28 07:30	15.799406660430348	50.30479072984683	0.023248211012792612	0.023248211012793143	11.526503690806283
1990-06-29 07:30	15.799406660430348	43.42943128708026	0.011624105506396306	0.011624105506396571	11.299054640644803
1990-06-30 07:30	15.799406660430348	44.2684990689977	0.005812052753198153	0.005812052753198286	10.341494325409785
1990-07-01 07:30	15.442932668826764	59.04123167821339	0.0029060263765990765	0.002906026376599143	10.45404074719639
1990-07-02 07:30	15.442932668826764	84.86408306064907	0.0014530131882995382	0.0014530131882995714	9.856599444979766
1990-07-03 07:30	15.442932668826764	119.71486901712339	7.265065941497691E-4	7.265065941497857E-4	65.23239842785637
1990-07-04 07:30	15.442932668826764	186.90384053755898	3.6325329707488456E-4	3.6325329707489286E-4	29.263089634690616
1990-07-05 07:30	15.442932668826764	238.59479161191194	1.8162664853744228E-4	1.8162664853744643E-4	0.0
1990-07-06 07:30	15.442932668826764	222.7969576911921	9.081332426872114E-5	9.081332426872321E-5	0.0
1990-07-07 07:30	15.442932668826764	163.03490674232913	4.540666213436057E-5	4.540666213436161E-5	0.0
1990-07-08 07:30	15.442932668826764	93.77887687977068	2.2703331067180285E-5	2.2703331067180804E-5	0.0
1990-07-09 07:30	15.442932668826764	62.52981399064512	1.1351665533590143E-5	1.1351665533590402E-5	0.0
1990-07-10 07:30	15.442932668826764	50.6025282121878	5.675832766795071E-6	5.675832766795201E-6	0.0
1990-07-11 07:30	15.442932668826764	44.51345714606722	2.8379163833975356E-6	2.8379163833976004E-6	0.0
1990-07-12 07:30	15.442932668826764	52.115925461263416	1.4189581916987678E-6	1.4189581916988002E-6	0.0
1990-07-13 07:30	15.442932668826764	67.73690448030803	7.094790958493839E-7	7.094790958494001E-7	0.0
1990-07-14 07:30	15.442932668826764	111.78825696051534	3.5473954792469196E-7	3.5473954792470006E-7	0.0
1990-07-15 07:30	15.442932668826764	112.25983982293434	1.7736977396234598E-7	1.7736977396235003E-7	25.972597177065666
1990-07-16 07:30	15.442932668826764	176.67910076198024	8.868488698117299E-8	8.868488698117501E-8	17.032570053109794
1990-07-17 07:30	15.442932668826764	207.2503161098717	4.4342443490586494E-8	4.434244349058751E-8	7.907703539380922
1990-07-18 07:30	15.442932668826764	175.53328349571828	2.2171221745293247E-8	2.2171221745293753E-8	4.370765294098846
1990-07-19 07:30	15.442932668826764	145.5734155630128	1.1085610872646624E-8	1.1085610872646877E-8	2.3427770290100374
1990-07-20 07:30	15.442932668826764	94.21055921454536	5.542805436323312E-9	5.542805436323438E-9	88.47222981446468
1990-07-21 07:30	15.442932668826764	66.58030506533808	2.771402718161656E-9	2.771402718161719E-9	93.9432476491266
1990-07-22 07:30	15.442932668826764	45.63469064065934	1.385701359080828E-9	1.3857013590808596E-9	76.36551569786359
1990-07-23 07:30	15.442932668826764	39.382536764171	6.92850679540414E-10	6.928506795404298E-10	101.78119673369258
